,MANAGING_ORG,MANAGING_ORG_NAME,PERMIT_CN,PERMIT_ID,ISSUE_DATE,TERMINATION_DATE,PERMIT_STATUS,LINE_TYPE,GRZ_YEAR,LIVESTOCK_NBR,LIVESTOCK_KIND,FROM_DATE,TO_DATE,AUM,HEAD_MONTHS,RMU_CN,RMU_ID,RMU_NAME,Unnamed: 18,Unnamed: 19,RMU_CN.1,AUM.1,HM
10379,,,,,,,,,,,,,,,,,,,,,,,
10380,,,,,,,,,,,,,,,,,,,,,,,
10381,,,,,,,,,,,,,,,,,,,,,,,
10382,,,,,,,,,,,,,,,,,,,,,,,
10383,,,,,,,,,,,,,,,,,,,,,,,
10384,,,,,,,,,,,,,,,,,,,,,,,
10385,,,,,,,,,,,,,,,,,,,,,,,
10386,,,,,,,,,,,,,,,,,,,,,,,
10387,,,,,,,,,,,,,,,,,,,,,,,
10388,,,,,,,,,,,,,,,,,,,,,,,
10389,,,,,,,,,,,,,,,,,,,,,,,
10390,,,,,,,,,,,,,,,,,,,,,,,
10391,,,,,,,,,,,,,,,,,,,,,,,
10392,,,,,,,,,,,,,,,,,,,,,,,
10393,,,,,,,,,,,,,,,,,,,,,,,
10394,,,,,,,,,,,,,,,,,,,,,,,
10395,,,,,,,,,,,,,,,,,,,,,,,
10396,,,,,,,,,,,,,,,,,,,,,,,
10397,,,,,,,,,,,,,,,,,,,,,,,
10398,,,,,,,,,,,,,,,,,,,,,,,
10399,,,,,,,,,,,,,,,,,,,,,,,
10400,,,,,,,,,,,,,,,,,,,,,,,
10401,,,,,,,,,,,,,,,,,,,,,,,
10402,,,,,,,,,,,,,,,,,,,,,,,
10403,,,,,,,,,,,,,,,,,,,,,,,
10404,,,,,,,,,,,,,,,,,,,,,,,
10405,,,,,,,,,,,,,,,,,,,,,,,
10406,,,,,,,,,,,,,,,,,,,,,,,
10407,,,,,,,,,,,,,,,,,,,,,,,
10408,,,,,,,,,,,,,,,,,,,,,,,
10409,,,,,,,,,,,,,,,,,,,,,,,
10410,,,,,,,,,,,,,,,,,,,,,,,
10411,,,,,,,,,,,,,,,,,,,,,,,
10412,,,,,,,,,,,,,,,,,,,,,,,
10413,,,,,,,,,,,,,,,,,,,,,,,
10414,,,,,,,,,,,,,,,,,,,,,,,
10415,,,,,,,,,,,,,,,,,,,,,,,
10416,,,,,,,,,,,,,,,,,,,,,,,
10417,,,,,,,,,,,,,,,,,,,,,,,
10418,,,,,,,,,,,,,,,,,,,,,,,
10419,,,,,,,,,,,,,,,,,,,,,,,
10420,,,,,,,,,,,,,,,,,,,,,,,
10421,,,,,,,,,,,,,,,,,,,,,,,
10422,,,,,,,,,,,,,,,,,,,,,,,
10423,,,,,,,,,,,,,,,,,,,,,,,
10424,,,,,,,,,,,,,,,,,,,,,,,
10425,,,,,,,,,,,,,,,,,,,,,,,
10426,,,,,,,,,,,,,,,,,,,,,,,
10427,,,,,,,,,,,,,,,,,,,,,,,
10428,,,,,,,,,,,,,,,,,,,,,,,
10429,,,,,,,,,,,,,,,,,,,,,,,
10430,,,,,,,,,,,,,,,,,,,,,,,
10431,,,,,,,,,,,,,,,,,,,,,,,
10432,,,,,,,,,,,,,,,,,,,,,,,
10433,,,,,,,,,,,,,,,,,,,,,,,
10434,,,,,,,,,,,,,,,,,,,,,,,
10435,,,,,,,,,,,,,,,,,,,,,,,
10436,,,,,,,,,,,,,,,,,,,,,,,
10437,,,,,,,,,,,,,,,,,,,,,,,
10438,,,,,,,,,,,,,,,,,,,,,,,
10439,,,,,,,,,,,,,,,,,,,,,,,
10440,,,,,,,,,,,,,,,,,,,,,,,
10441,,,,,,,,,,,,,,,,,,,,,,,
10442,,,,,,,,,,,,,,,,,,,,,,,
10443,,,,,,,,,,,,,,,,,,,,,,,
10444,,,,,,,,,,,,,,,,,,,,,,,
10445,,,,,,,,,,,,,,,,,,,,,,,
10446,,,,,,,,,,,,,,,,,,,,,,,
10447,,,,,,,,,,,,,,,,,,,,,,,
10448,,,,,,,,,,,,,,,,,,,,,,,
10449,,,,,,,,,,,,,,,,,,,,,,,
10450,,,,,,,,,,,,,,,,,,,,,,,
10451,,,,,,,,,,,,,,,,,,,,,,,
10452,,,,,,,,,,,,,,,,,,,,,,,
10453,,,,,,,,,,,,,,,,,,,,,,,
10454,,,,,,,,,,,,,,,,,,,,,,,
10455,,,,,,,,,,,,,,,,,,,,,,,
10456,,,,,,,,,,,,,,,,,,,,,,,
10457,,,,,,,,,,,,,,,,,,,,,,,
10458,,,,,,,,,,,,,,,,,,,,,,,
10459,,,,,,,,,,,,,,,,,,,,,,,
10460,,,,,,,,,,,,,,,,,,,,,,,
10461,,,,,,,,,,,,,,,,,,,,,,,
10462,,,,,,,,,,,,,,,,,,,,,,,
10463,,,,,,,,,,,,,,,,,,,,,,,
10464,,,,,,,,,,,,,,,,,,,,,,,
10465,,,,,,,,,,,,,,,,,,,,,,,
10466,,,,,,,,,,,,,,,,,,,,,,,
10467,,,,,,,,,,,,,,,,,,,,,,,
10468,,,,,,,,,,,,,,,,,,,,,,,
10469,,,,,,,,,,,,,,,,,,,,,,,
10470,,,,,,,,,,,,,,,,,,,,,,,
10471,,,,,,,,,,,,,,,,,,,,,,,
10472,,,,,,,,,,,,,,,,,,,,,,,
10473,,,,,,,,,,,,,,,,,,,,,,,
10474,,,,,,,,,,,,,,,,,,,,,,,
10475,,,,,,,,,,,,,,,,,,,,,,,
10476,,,,,,,,,,,,,,,,,,,,,,,
10477,,,,,,,,,,,,,,,,,,,,,,,
10478,,,,,,,,,,,,,,,,,,,,,,,
10479,,,,,,,,,,,,,,,,,,,,,,,
10480,,,,,,,,,,,,,,,,,,,,,,,
10481,,,,,,,,,,,,,,,,,,,,,,,
10482,,,,,,,,,,,,,,,,,,,,,,,
10483,,,,,,,,,,,,,,,,,,,,,,,
10484,,,,,,,,,,,,,,,,,,,,,,,
10485,,,,,,,,,,,,,,,,,,,,,,,
10486,,,,,,,,,,,,,,,,,,,,,,,
10487,,,,,,,,,,,,,,,,,,,,,,,
10488,,,,,,,,,,,,,,,,,,,,,,,
10489,,,,,,,,,,,,,,,,,,,,,,,
10490,,,,,,,,,,,,,,,,,,,,,,,
10491,,,,,,,,,,,,,,,,,,,,,,,
10492,,,,,,,,,,,,,,,,,,,,,,,
10493,,,,,,,,,,,,,,,,,,,,,,,
10494,,,,,,,,,,,,,,,,,,,,,,,
10495,,,,,,,,,,,,,,,,,,,,,,,
10496,,,,,,,,,,,,,,,,,,,,,,,
10497,,,,,,,,,,,,,,,,,,,,,,,
10498,,,,,,,,,,,,,,,,,,,,,,,
10499,,,,,,,,,,,,,,,,,,,,,,,
10500,,,,,,,,,,,,,,,,,,,,,,,
10501,,,,,,,,,,,,,,,,,,,,,,,
10502,,,,,,,,,,,,,,,,,,,,,,,
10503,,,,,,,,,,,,,,,,,,,,,,,
10504,,,,,,,,,,,,,,,,,,,,,,,
10505,,,,,,,,,,,,,,,,,,,,,,,
10506,,,,,,,,,,,,,,,,,,,,,,,
10507,,,,,,,,,,,,,,,,,,,,,,,
10508,,,,,,,,,,,,,,,,,,,,,,,
10509,,,,,,,,,,,,,,,,,,,,,,,
10510,,,,,,,,,,,,,,,,,,,,,,,
10511,,,,,,,,,,,,,,,,,,,,,,,
10512,,,,,,,,,,,,,,,,,,,,,,,
10513,,,,,,,,,,,,,,,,,,,,,,,
10514,,,,,,,,,,,,,,,,,,,,,,,
10515,,,,,,,,,,,,,,,,,,,,,,,
10516,,,,,,,,,,,,,,,,,,,,,,,
10517,,,,,,,,,,,,,,,,,,,,,,,
10518,,,,,,,,,,,,,,,,,,,,,,,
10519,,,,,,,,,,,,,,,,,,,,,,,
10520,,,,,,,,,,,,,,,,,,,,,,,
10521,,,,,,,,,,,,,,,,,,,,,,,
10522,,,,,,,,,,,,,,,,,,,,,,,
10523,,,,,,,,,,,,,,,,,,,,,,,
10524,,,,,,,,,,,,,,,,,,,,,,,
10525,,,,,,,,,,,,,,,,,,,,,,,
10526,,,,,,,,,,,,,,,,,,,,,,,
10527,,,,,,,,,,,,,,,,,,,,,,,
10528,,,,,,,,,,,,,,,,,,,,,,,
10529,,,,,,,,,,,,,,,,,,,,,,,
10530,,,,,,,,,,,,,,,,,,,,,,,
10531,,,,,,,,,,,,,,,,,,,,,,,
10532,,,,,,,,,,,,,,,,,,,,,,,
10533,,,,,,,,,,,,,,,,,,,,,,,
10534,,,,,,,,,,,,,,,,,,,,,,,
10535,,,,,,,,,,,,,,,,,,,,,,,
10536,,,,,,,,,,,,,,,,,,,,,,,
10537,,,,,,,,,,,,,,,,,,,,,,,
10538,,,,,,,,,,,,,,,,,,,,,,,
10539,,,,,,,,,,,,,,,,,,,,,,,
10540,,,,,,,,,,,,,,,,,,,,,,,
10541,,,,,,,,,,,,,,,,,,,,,,,
10542,,,,,,,,,,,,,,,,,,,,,,,
10543,,,,,,,,,,,,,,,,,,,,,,,
10544,,,,,,,,,,,,,,,,,,,,,,,
10545,,,,,,,,,,,,,,,,,,,,,,,
10546,,,,,,,,,,,,,,,,,,,,,,,
10547,,,,,,,,,,,,,,,,,,,,,,,
10548,,,,,,,,,,,,,,,,,,,,,,,
10549,,,,,,,,,,,,,,,,,,,,,,,
10550,,,,,,,,,,,,,,,,,,,,,,,
10551,,,,,,,,,,,,,,,,,,,,,,,
10552,,,,,,,,,,,,,,,,,,,,,,,
10553,,,,,,,,,,,,,,,,,,,,,,,
10554,,,,,,,,,,,,,,,,,,,,,,,
10555,,,,,,,,,,,,,,,,,,,,,,,
10556,,,,,,,,,,,,,,,,,,,,,,,
10557,,,,,,,,,,,,,,,,,,,,,,,
10558,,,,,,,,,,,,,,,,,,,,,,,
10559,,,,,,,,,,,,,,,,,,,,,,,
10560,,,,,,,,,,,,,,,,,,,,,,,
10561,,,,,,,,,,,,,,,,,,,,,,,
10562,,,,,,,,,,,,,,,,,,,,,,,
10563,,,,,,,,,,,,,,,,,,,,,,,
10564,,,,,,,,,,,,,,,,,,,,,,,
10565,,,,,,,,,,,,,,,,,,,,,,,
10566,,,,,,,,,,,,,,,,,,,,,,,
10567,,,,,,,,,,,,,,,,,,,,,,,
10568,,,,,,,,,,,,,,,,,,,,,,,
10569,,,,,,,,,,,,,,,,,,,,,,,
10570,,,,,,,,,,,,,,,,,,,,,,,
10571,,,,,,,,,,,,,,,,,,,,,,,
10572,,,,,,,,,,,,,,,,,,,,,,,
10573,,,,,,,,,,,,,,,,,,,,,,,
10574,,,,,,,,,,,,,,,,,,,,,,,
10575,,,,,,,,,,,,,,,,,,,,,,,
10576,,,,,,,,,,,,,,,,,,,,,,,
10577,,,,,,,,,,,,,,,,,,,,,,,
10578,,,,,,,,,,,,,,,,,,,,,,,
10579,,,,,,,,,,,,,,,,,,,,,,,
10580,,,,,,,,,,,,,,,,,,,,,,,
10581,,,,,,,,,,,,,,,,,,,,,,,
10582,,,,,,,,,,,,,,,,,,,,,,,
10583,,,,,,,,,,,,,,,,,,,,,,,
10584,,,,,,,,,,,,,,,,,,,,,,,
10585,,,,,,,,,,,,,,,,,,,,,,,
10586,,,,,,,,,,,,,,,,,,,,,,,
10587,,,,,,,,,,,,,,,,,,,,,,,
10588,,,,,,,,,,,,,,,,,,,,,,,
10589,,,,,,,,,,,,,,,,,,,,,,,
10590,,,,,,,,,,,,,,,,,,,,,,,
10591,,,,,,,,,,,,,,,,,,,,,,,
10592,,,,,,,,,,,,,,,,,,,,,,,
10593,,,,,,,,,,,,,,,,,,,,,,,
10594,,,,,,,,,,,,,,,,,,,,,,,
10595,,,,,,,,,,,,,,,,,,,,,,,
10596,,,,,,,,,,,,,,,,,,,,,,,
10597,,,,,,,,,,,,,,,,,,,,,,,
10598,,,,,,,,,,,,,,,,,,,,,,,
10599,,,,,,,,,,,,,,,,,,,,,,,
10600,,,,,,,,,,,,,,,,,,,,,,,
10601,,,,,,,,,,,,,,,,,,,,,,,
10602,,,,,,,,,,,,,,,,,,,,,,,
10603,,,,,,,,,,,,,,,,,,,,,,,
10604,,,,,,,,,,,,,,,,,,,,,,,
10605,,,,,,,,,,,,,,,,,,,,,,,
10606,,,,,,,,,,,,,,,,,,,,,,,
10607,,,,,,,,,,,,,,,,,,,,,,,
10608,,,,,,,,,,,,,,,,,,,,,,,
10609,,,,,,,,,,,,,,,,,,,,,,,
10610,,,,,,,,,,,,,,,,,,,,,,,
10611,,,,,,,,,,,,,,,,,,,,,,,
10612,,,,,,,,,,,,,,,,,,,,,,,
10613,,,,,,,,,,,,,,,,,,,,,,,
10614,,,,,,,,,,,,,,,,,,,,,,,
10615,,,,,,,,,,,,,,,,,,,,,,,
10616,,,,,,,,,,,,,,,,,,,,,,,
10617,,,,,,,,,,,,,,,,,,,,,,,
10618,,,,,,,,,,,,,,,,,,,,,,,
10619,,,,,,,,,,,,,,,,,,,,,,,
10620,,,,,,,,,,,,,,,,,,,,,,,
10621,,,,,,,,,,,,,,,,,,,,,,,
10622,,,,,,,,,,,,,,,,,,,,,,,
10623,,,,,,,,,,,,,,,,,,,,,,,
10624,,,,,,,,,,,,,,,,,,,,,,,
10625,,,,,,,,,,,,,,,,,,,,,,,
10626,,,,,,,,,,,,,,,,,,,,,,,
10627,,,,,,,,,,,,,,,,,,,,,,,
10628,,,,,,,,,,,,,,,,,,,,,,,
10629,,,,,,,,,,,,,,,,,,,,,,,
10630,,,,,,,,,,,,,,,,,,,,,,,
10631,,,,,,,,,,,,,,,,,,,,,,,
10632,,,,,,,,,,,,,,,,,,,,,,,
10633,,,,,,,,,,,,,,,,,,,,,,,
10634,,,,,,,,,,,,,,,,,,,,,,,
10635,,,,,,,,,,,,,,,,,,,,,,,
10636,,,,,,,,,,,,,,,,,,,,,,,
10637,,,,,,,,,,,,,,,,,,,,,,,
10638,,,,,,,,,,,,,,,,,,,,,,,
10639,,,,,,,,,,,,,,,,,,,,,,,
10640,,,,,,,,,,,,,,,,,,,,,,,
10641,,,,,,,,,,,,,,,,,,,,,,,
10642,,,,,,,,,,,,,,,,,,,,,,,
10643,,,,,,,,,,,,,,,,,,,,,,,
10644,,,,,,,,,,,,,,,,,,,,,,,
10645,,,,,,,,,,,,,,,,,,,,,,,
10646,,,,,,,,,,,,,,,,,,,,,,,
10647,,,,,,,,,,,,,,,,,,,,,,,
10648,,,,,,,,,,,,,,,,,,,,,,,
10649,,,,,,,,,,,,,,,,,,,,,,,
10650,,,,,,,,,,,,,,,,,,,,,,,
10651,,,,,,,,,,,,,,,,,,,,,,,
10652,,,,,,,,,,,,,,,,,,,,,,,
10653,,,,,,,,,,,,,,,,,,,,,,,
10654,,,,,,,,,,,,,,,,,,,,,,,
10655,,,,,,,,,,,,,,,,,,,,,,,
10656,,,,,,,,,,,,,,,,,,,,,,,
10657,,,,,,,,,,,,,,,,,,,,,,,
10658,,,,,,,,,,,,,,,,,,,,,,,
10659,,,,,,,,,,,,,,,,,,,,,,,
10660,,,,,,,,,,,,,,,,,,,,,,,
10661,,,,,,,,,,,,,,,,,,,,,,,
10662,,,,,,,,,,,,,,,,,,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,
10664,,,,,,,,,,,,,,,,,,,,,,,
10665,,,,,,,,,,,,,,,,,,,,,,,
10666,,,,,,,,,,,,,,,,,,,,,,,
10667,,,,,,,,,,,,,,,,,,,,,,,
10668,,,,,,,,,,,,,,,,,,,,,,,
10669,,,,,,,,,,,,,,,,,,,,,,,
10670,,,,,,,,,,,,,,,,,,,,,,,
10671,,,,,,,,,,,,,,,,,,,,,,,
10672,,,,,,,,,,,,,,,,,,,,,,,
10673,,,,,,,,,,,,,,,,,,,,,,,
10674,,,,,,,,,,,,,,,,,,,,,,,
10675,,,,,,,,,,,,,,,,,,,,,,,
10676,,,,,,,,,,,,,,,,,,,,,,,
10677,,,,,,,,,,,,,,,,,,,,,,,
10678,,,,,,,,,,,,,,,,,,,,,,,
10679,,,,,,,,,,,,,,,,,,,,,,,
10680,,,,,,,,,,,,,,,,,,,,,,,
10681,,,,,,,,,,,,,,,,,,,,,,,
10682,,,,,,,,,,,,,,,,,,,,,,,
10683,,,,,,,,,,,,,,,,,,,,,,,
10684,,,,,,,,,,,,,,,,,,,,,,,
10685,,,,,,,,,,,,,,,,,,,,,,,
10686,,,,,,,,,,,,,,,,,,,,,,,
10687,,,,,,,,,,,,,,,,,,,,,,,
10688,,,,,,,,,,,,,,,,,,,,,,,
10689,,,,,,,,,,,,,,,,,,,,,,,
10690,,,,,,,,,,,,,,,,,,,,,,,
10691,,,,,,,,,,,,,,,,,,,,,,,
10692,,,,,,,,,,,,,,,,,,,,,,,
10693,,,,,,,,,,,,,,,,,,,,,,,
10694,,,,,,,,,,,,,,,,,,,,,,,
10695,,,,,,,,,,,,,,,,,,,,,,,
10696,,,,,,,,,,,,,,,,,,,,,,,
10697,,,,,,,,,,,,,,,,,,,,,,,
10698,,,,,,,,,,,,,,,,,,,,,,,
10699,,,,,,,,,,,,,,,,,,,,,,,
10700,,,,,,,,,,,,,,,,,,,,,,,
10701,,,,,,,,,,,,,,,,,,,,,,,
10702,,,,,,,,,,,,,,,,,,,,,,,
10703,,,,,,,,,,,,,,,,,,,,,,,
10704,,,,,,,,,,,,,,,,,,,,,,,
10705,,,,,,,,,,,,,,,,,,,,,,,
10706,,,,,,,,,,,,,,,,,,,,,,,
10707,,,,,,,,,,,,,,,,,,,,,,,
10708,,,,,,,,,,,,,,,,,,,,,,,
10709,,,,,,,,,,,,,,,,,,,,,,,
10710,,,,,,,,,,,,,,,,,,,,,,,
10711,,,,,,,,,,,,,,,,,,,,,,,
10712,,,,,,,,,,,,,,,,,,,,,,,
10713,,,,,,,,,,,,,,,,,,,,,,,
10714,,,,,,,,,,,,,,,,,,,,,,,
10715,,,,,,,,,,,,,,,,,,,,,,,
10716,,,,,,,,,,,,,,,,,,,,,,,
10717,,,,,,,,,,,,,,,,,,,,,,,
10718,,,,,,,,,,,,,,,,,,,,,,,
10719,,,,,,,,,,,,,,,,,,,,,,,
10720,,,,,,,,,,,,,,,,,,,,,,,
10721,,,,,,,,,,,,,,,,,,,,,,,
10722,,,,,,,,,,,,,,,,,,,,,,,
10723,,,,,,,,,,,,,,,,,,,,,,,
10724,,,,,,,,,,,,,,,,,,,,,,,
10725,,,,,,,,,,,,,,,,,,,,,,,
10726,,,,,,,,,,,,,,,,,,,,,,,
10727,,,,,,,,,,,,,,,,,,,,,,,
10728,,,,,,,,,,,,,,,,,,,,,,,
10729,,,,,,,,,,,,,,,,,,,,,,,
10730,,,,,,,,,,,,,,,,,,,,,,,
10731,,,,,,,,,,,,,,,,,,,,,,,
10732,,,,,,,,,,,,,,,,,,,,,,,
10733,,,,,,,,,,,,,,,,,,,,,,,
10734,,,,,,,,,,,,,,,,,,,,,,,
10735,,,,,,,,,,,,,,,,,,,,,,,
10736,,,,,,,,,,,,,,,,,,,,,,,
10737,,,,,,,,,,,,,,,,,,,,,,,
10738,,,,,,,,,,,,,,,,,,,,,,,
10739,,,,,,,,,,,,,,,,,,,,,,,
10740,,,,,,,,,,,,,,,,,,,,,,,
10741,,,,,,,,,,,,,,,,,,,,,,,
10742,,,,,,,,,,,,,,,,,,,,,,,
10743,,,,,,,,,,,,,,,,,,,,,,,
10744,,,,,,,,,,,,,,,,,,,,,,,
10745,,,,,,,,,,,,,,,,,,,,,,,
10746,,,,,,,,,,,,,,,,,,,,,,,
10747,,,,,,,,,,,,,,,,,,,,,,,
10748,,,,,,,,,,,,,,,,,,,,,,,
10749,,,,,,,,,,,,,,,,,,,,,,,
10750,,,,,,,,,,,,,,,,,,,,,,,
10751,,,,,,,,,,,,,,,,,,,,,,,
10752,,,,,,,,,,,,,,,,,,,,,,,
10753,,,,,,,,,,,,,,,,,,,,,,,
10754,,,,,,,,,,,,,,,,,,,,,,,
10755,,,,,,,,,,,,,,,,,,,,,,,
10756,,,,,,,,,,,,,,,,,,,,,,,
10757,,,,,,,,,,,,,,,,,,,,,,,
10758,,,,,,,,,,,,,,,,,,,,,,,
10759,,,,,,,,,,,,,,,,,,,,,,,
10760,,,,,,,,,,,,,,,,,,,,,,,
10761,,,,,,,,,,,,,,,,,,,,,,,
10762,,,,,,,,,,,,,,,,,,,,,,,
10763,,,,,,,,,,,,,,,,,,,,,,,
10764,,,,,,,,,,,,,,,,,,,,,,,
10765,,,,,,,,,,,,,,,,,,,,,,,
10766,,,,,,,,,,,,,,,,,,,,,,,
10767,,,,,,,,,,,,,,,,,,,,,,,
10768,,,,,,,,,,,,,,,,,,,,,,,
10769,,,,,,,,,,,,,,,,,,,,,,,
10770,,,,,,,,,,,,,,,,,,,,,,,
10771,,,,,,,,,,,,,,,,,,,,,,,
10772,,,,,,,,,,,,,,,,,,,,,,,
10773,,,,,,,,,,,,,,,,,,,,,,,
10774,,,,,,,,,,,,,,,,,,,,,,,
10775,,,,,,,,,,,,,,,,,,,,,,,
10776,,,,,,,,,,,,,,,,,,,,,,,
10777,,,,,,,,,,,,,,,,,,,,,,,
10778,,,,,,,,,,,,,,,,,,,,,,,
10779,,,,,,,,,,,,,,,,,,,,,,,
10780,,,,,,,,,,,,,,,,,,,,,,,
10781,,,,,,,,,,,,,,,,,,,,,,,
10782,,,,,,,,,,,,,,,,,,,,,,,
10783,,,,,,,,,,,,,,,,,,,,,,,
10784,,,,,,,,,,,,,,,,,,,,,,,
10785,,,,,,,,,,,,,,,,,,,,,,,
10786,,,,,,,,,,,,,,,,,,,,,,,
10787,,,,,,,,,,,,,,,,,,,,,,,
10788,,,,,,,,,,,,,,,,,,,,,,,
10789,,,,,,,,,,,,,,,,,,,,,,,
10790,,,,,,,,,,,,,,,,,,,,,,,
10791,,,,,,,,,,,,,,,,,,,,,,,
10792,,,,,,,,,,,,,,,,,,,,,,,
10793,,,,,,,,,,,,,,,,,,,,,,,
10794,,,,,,,,,,,,,,,,,,,,,,,
10795,,,,,,,,,,,,,,,,,,,,,,,
10796,,,,,,,,,,,,,,,,,,,,,,,
10797,,,,,,,,,,,,,,,,,,,,,,,
10798,,,,,,,,,,,,,,,,,,,,,,,
10799,,,,,,,,,,,,,,,,,,,,,,,
10800,,,,,,,,,,,,,,,,,,,,,,,
10801,,,,,,,,,,,,,,,,,,,,,,,
10802,,,,,,,,,,,,,,,,,,,,,,,
10803,,,,,,,,,,,,,,,,,,,,,,,
10804,,,,,,,,,,,,,,,,,,,,,,,
10805,,,,,,,,,,,,,,,,,,,,,,,
10806,,,,,,,,,,,,,,,,,,,,,,,
10807,,,,,,,,,,,,,,,,,,,,,,,
10808,,,,,,,,,,,,,,,,,,,,,,,
10809,,,,,,,,,,,,,,,,,,,,,,,
10810,,,,,,,,,,,,,,,,,,,,,,,
10811,,,,,,,,,,,,,,,,,,,,,,,
10812,,,,,,,,,,,,,,,,,,,,,,,
10813,,,,,,,,,,,,,,,,,,,,,,,
10814,,,,,,,,,,,,,,,,,,,,,,,
10815,,,,,,,,,,,,,,,,,,,,,,,
10816,,,,,,,,,,,,,,,,,,,,,,,
10817,,,,,,,,,,,,,,,,,,,,,,,
10818,,,,,,,,,,,,,,,,,,,,,,,
10819,,,,,,,,,,,,,,,,,,,,,,,
10820,,,,,,,,,,,,,,,,,,,,,,,
10821,,,,,,,,,,,,,,,,,,,,,,,
10822,,,,,,,,,,,,,,,,,,,,,,,
10823,,,,,,,,,,,,,,,,,,,,,,,
10824,,,,,,,,,,,,,,,,,,,,,,,
10825,,,,,,,,,,,,,,,,,,,,,,,
10826,,,,,,,,,,,,,,,,,,,,,,,
10827,,,,,,,,,,,,,,,,,,,,,,,
10828,,,,,,,,,,,,,,,,,,,,,,,
10829,,,,,,,,,,,,,,,,,,,,,,,
10830,,,,,,,,,,,,,,,,,,,,,,,
10831,,,,,,,,,,,,,,,,,,,,,,,
10832,,,,,,,,,,,,,,,,,,,,,,,
10833,,,,,,,,,,,,,,,,,,,,,,,
10834,,,,,,,,,,,,,,,,,,,,,,,
10835,,,,,,,,,,,,,,,,,,,,,,,
10836,,,,,,,,,,,,,,,,,,,,,,,
10837,,,,,,,,,,,,,,,,,,,,,,,
10838,,,,,,,,,,,,,,,,,,,,,,,
10839,,,,,,,,,,,,,,,,,,,,,,,
10840,,,,,,,,,,,,,,,,,,,,,,,
10841,,,,,,,,,,,,,,,,,,,,,,,
10842,,,,,,,,,,,,,,,,,,,,,,,
10843,,,,,,,,,,,,,,,,,,,,,,,
10844,,,,,,,,,,,,,,,,,,,,,,,
10845,,,,,,,,,,,,,,,,,,,,,,,
10846,,,,,,,,,,,,,,,,,,,,,,,
10847,,,,,,,,,,,,,,,,,,,,,,,
10848,,,,,,,,,,,,,,,,,,,,,,,
10849,,,,,,,,,,,,,,,,,,,,,,,
10850,,,,,,,,,,,,,,,,,,,,,,,
10851,,,,,,,,,,,,,,,,,,,,,,,
10852,,,,,,,,,,,,,,,,,,,,,,,
10853,,,,,,,,,,,,,,,,,,,,,,,
10854,,,,,,,,,,,,,,,,,,,,,,,
10855,,,,,,,,,,,,,,,,,,,,,,,
10856,,,,,,,,,,,,,,,,,,,,,,,
10857,,,,,,,,,,,,,,,,,,,,,,,
10858,,,,,,,,,,,,,,,,,,,,,,,
10859,,,,,,,,,,,,,,,,,,,,,,,
10860,,,,,,,,,,,,,,,,,,,,,,,
10861,,,,,,,,,,,,,,,,,,,,,,,
10862,,,,,,,,,,,,,,,,,,,,,,,
10863,,,,,,,,,,,,,,,,,,,,,,,
10864,,,,,,,,,,,,,,,,,,,,,,,
10865,,,,,,,,,,,,,,,,,,,,,,,
10866,,,,,,,,,,,,,,,,,,,,,,,
10867,,,,,,,,,,,,,,,,,,,,,,,
10868,,,,,,,,,,,,,,,,,,,,,,,
10869,,,,,,,,,,,,,,,,,,,,,,,
10870,,,,,,,,,,,,,,,,,,,,,,,
10871,,,,,,,,,,,,,,,,,,,,,,,
10872,,,,,,,,,,,,,,,,,,,,,,,
10873,,,,,,,,,,,,,,,,,,,,,,,
10874,,,,,,,,,,,,,,,,,,,,,,,
10875,,,,,,,,,,,,,,,,,,,,,,,
10876,,,,,,,,,,,,,,,,,,,,,,,
10877,,,,,,,,,,,,,,,,,,,,,,,
10878,,,,,,,,,,,,,,,,,,,,,,,
10879,,,,,,,,,,,,,,,,,,,,,,,
10880,,,,,,,,,,,,,,,,,,,,,,,
10881,,,,,,,,,,,,,,,,,,,,,,,
10882,,,,,,,,,,,,,,,,,,,,,,,
10883,,,,,,,,,,,,,,,,,,,,,,,
10884,,,,,,,,,,,,,,,,,,,,,,,
10885,,,,,,,,,,,,,,,,,,,,,,,
10886,,,,,,,,,,,,,,,,,,,,,,,
10887,,,,,,,,,,,,,,,,,,,,,,,
10888,,,,,,,,,,,,,,,,,,,,,,,
10889,,,,,,,,,,,,,,,,,,,,,,,
10890,,,,,,,,,,,,,,,,,,,,,,,
10891,,,,,,,,,,,,,,,,,,,,,,,
10892,,,,,,,,,,,,,,,,,,,,,,,
10893,,,,,,,,,,,,,,,,,,,,,,,
10894,,,,,,,,,,,,,,,,,,,,,,,
10895,,,,,,,,,,,,,,,,,,,,,,,
10896,,,,,,,,,,,,,,,,,,,,,,,
10897,,,,,,,,,,,,,,,,,,,,,,,
10898,,,,,,,,,,,,,,,,,,,,,,,
10899,,,,,,,,,,,,,,,,,,,,,,,
10900,,,,,,,,,,,,,,,,,,,,,,,
10901,,,,,,,,,,,,,,,,,,,,,,,
10902,,,,,,,,,,,,,,,,,,,,,,,
10903,,,,,,,,,,,,,,,,,,,,,,,
10904,,,,,,,,,,,,,,,,,,,,,,,
10905,,,,,,,,,,,,,,,,,,,,,,,
10906,,,,,,,,,,,,,,,,,,,,,,,
10907,,,,,,,,,,,,,,,,,,,,,,,
10908,,,,,,,,,,,,,,,,,,,,,,,
